"issue_key","created","resolutiondate","days_to_solve"
"LUCENE-2975","2011-03-18","2011-03-19","1"
"LUCENE-3818","2012-02-22","2012-02-24","2"
"LUCENE-3800","2012-02-19","2012-02-22","3"
"LUCENE-5653","2014-05-07","2014-05-07","0"
"LUCENE-4152","2012-06-18","2012-08-14","57"
"LUCENE-404","2005-07-06","2006-05-27","325"
"LUCENE-5907","2014-08-26","2014-09-16","21"
"LUCENE-3398","2011-08-23","2011-08-25","2"
"LUCENE-5111","2013-07-15","2014-03-18","246"
"LUCENE-237","2004-07-10","2006-05-27","686"
"LUCENE-1918","2009-09-17","2009-09-18","1"
"LUCENE-3627","2011-12-07","2011-12-08","1"
"LUCENE-2119","2009-12-06","2010-06-01","177"
"LUCENE-1538","2009-02-06","2009-02-09","3"
"LUCENE-5654","2014-05-07","2014-05-07","0"
"LUCENE-3190","2011-06-10","2011-06-15","5"
"LUCENE-4313","2012-08-19","2012-08-19","0"
"LUCENE-6343","2015-03-06","2015-03-06","0"
"LUCENE-4176","2012-06-28","2012-06-28","0"
"LUCENE-2462","2010-05-14","2010-05-14","0"
"LUCENE-1553","2009-03-05","2009-03-05","0"
"LUCENE-3421","2011-09-07","2011-09-08","1"
"LUCENE-30","2002-04-10","2006-05-27","1508"
"LUCENE-1298","2008-06-03","2008-06-04","1"
"LUCENE-3890","2012-03-20","2012-03-27","7"
"LUCENE-3587","2011-11-22","2011-12-03","11"
"LUCENE-3461","2011-09-25","2011-09-26","1"
"LUCENE-2170","2009-12-18","2009-12-18","0"
"LUCENE-2501","2010-06-16","2012-08-06","782"
"LUCENE-4826","2013-03-12","2013-03-12","0"
"LUCENE-2972","2011-03-17","2011-05-24","68"
"LUCENE-4643","2012-12-21","2013-01-08","18"
"LUCENE-5190","2013-08-28","2013-08-28","0"
"LUCENE-4547","2012-11-07","2013-02-08","93"
"LUCENE-6586","2015-06-19","2015-06-27","8"
"LUCENE-4402","2012-09-17","2012-09-19","2"
"LUCENE-4431","2012-09-25","2013-01-15","112"
"LUCENE-5047","2013-06-09","2013-06-11","2"
"LUCENE-4796","2013-02-25","2013-02-26","1"
"LUCENE-3087","2011-05-11","2011-05-12","1"
"LUCENE-4776","2013-02-12","2013-02-13","1"
"LUCENE-4129","2012-06-11","2012-06-11","0"
"LUCENE-1804","2009-08-12","2009-08-12","0"
"LUCENE-1564","2009-03-13","2009-03-15","2"
"LUCENE-1384","2008-09-12","2008-09-15","3"
"LUCENE-5275","2013-10-10","2013-10-11","1"
"LUCENE-5341","2013-11-14","2013-11-14","0"
"LUCENE-2118","2009-12-06","2010-11-11","340"
"LUCENE-4786","2013-02-20","2013-02-22","2"
"LUCENE-2731","2010-10-31","2010-10-31","0"
"LUCENE-1294","2008-05-28","2008-05-30","2"
"LUCENE-245","2004-07-22","2006-05-27","674"
"LUCENE-6092","2014-12-03","2014-12-05","2"
"LUCENE-6578","2015-06-17","2015-07-01","14"
"LUCENE-3170","2011-06-04","2011-06-04","0"
"LUCENE-147","2003-10-13","2006-05-27","957"
"LUCENE-4692","2013-01-17","2013-01-17","0"
"LUCENE-5555","2014-03-25","2014-03-27","2"
"LUCENE-4367","2012-09-09","2012-09-09","0"
"LUCENE-3052","2011-04-29","2011-04-29","0"
"LUCENE-4970","2013-04-30","2013-05-01","1"
"LUCENE-4612","2012-12-10","2013-01-22","43"
"LUCENE-2488","2010-06-04","2010-06-05","1"
"LUCENE-1874","2009-08-29","2009-09-07","9"
"LUCENE-6542","2015-06-10","2015-07-01","21"
"LUCENE-1213","2008-03-09","2008-03-11","2"
"LUCENE-2244","2010-01-30","2011-01-26","361"
"LUCENE-192","2004-03-06","2006-05-27","812"
"LUCENE-2210","2010-01-14","2010-01-14","0"
"LUCENE-369","2005-04-08","2006-05-27","414"
"LUCENE-1009","2007-09-29","2007-09-29","0"
"LUCENE-2689","2010-10-05","2010-10-07","2"
"LUCENE-4101","2012-06-02","2012-06-10","8"
"LUCENE-3051","2011-04-29","2011-05-05","6"
"LUCENE-4893","2013-03-30","2013-04-01","2"
"LUCENE-5289","2013-10-17","2013-10-17","0"
"LUCENE-3992","2012-04-16","2012-04-16","0"
"LUCENE-3582","2011-11-18","2011-11-19","1"
"LUCENE-4315","2012-08-20","2012-08-21","1"
"LUCENE-4322","2012-08-22","2012-08-31","9"
"LUCENE-5880","2014-08-09","2014-08-09","0"
"LUCENE-1177","2008-02-12","2008-02-14","2"
"LUCENE-6416","2015-04-10","2015-04-13","3"
"LUCENE-5432","2014-02-03","2014-03-17","42"
"LUCENE-4364","2012-09-05","2012-09-10","5"
"LUCENE-1490","2008-12-12","2009-03-18","96"
"LUCENE-4613","2012-12-10","2012-12-12","2"
"LUCENE-1163","2008-02-05","2008-02-05","0"
"LUCENE-667","2006-08-31","2006-11-01","62"
"LUCENE-557","2006-04-27","2006-06-20","54"
"LUCENE-3971","2012-04-11","2012-04-14","3"
"LUCENE-3478","2011-09-30","2011-10-03","3"
"LUCENE-523","2006-03-18","2007-05-12","420"
"LUCENE-6078","2014-11-26","2014-11-26","0"
"LUCENE-4430","2012-09-25","2012-09-26","1"
"LUCENE-5843","2014-07-23","2014-09-16","55"
"LUCENE-4797","2013-02-25","2015-02-09","714"
"LUCENE-242","2004-07-13","2006-05-27","683"
"LUCENE-1668","2009-05-30","2009-06-01","2"
"LUCENE-3156","2011-05-30","2011-05-30","0"
"LUCENE-3339","2011-07-25","2011-11-09","107"
"LUCENE-4618","2012-12-12","2012-12-12","0"
"LUCENE-1445","2008-11-10","2009-03-19","129"
"LUCENE-6256","2015-02-18","2015-02-20","2"
"LUCENE-930","2007-06-08","2007-06-11","3"
"LUCENE-2366","2010-04-05","2010-04-13","8"
"LUCENE-4587","2012-12-04","2012-12-07","3"
"LUCENE-5981","2014-10-01","2014-10-01","0"
"LUCENE-2732","2010-10-31","2010-10-31","0"
"LUCENE-1210","2008-03-09","2008-03-09","0"
"LUCENE-634","2006-07-25","2006-07-25","0"
"LUCENE-1115","2008-01-02","2008-01-03","1"
"LUCENE-392","2005-05-24","2005-11-10","170"
"LUCENE-5394","2014-01-11","2014-01-11","0"
"LUCENE-2550","2010-07-19","2010-07-19","0"
"LUCENE-6094","2014-12-05","2014-12-08","3"
"LUCENE-2907","2011-02-05","2011-02-06","1"
"LUCENE-2637","2010-09-08","2010-09-09","1"
"LUCENE-661","2006-08-22","2006-11-19","89"
"LUCENE-1174","2008-02-11","2008-03-01","19"
"LUCENE-56","2002-09-13","2006-05-27","1352"
"LUCENE-3732","2012-01-30","2012-09-18","232"
"LUCENE-908","2007-06-05","2007-08-22","78"
"LUCENE-1566","2009-03-17","2009-07-16","121"
"LUCENE-938","2007-06-21","2007-07-13","22"
"LUCENE-1189","2008-02-25","2008-05-27","92"
"LUCENE-6","2001-11-01","2006-05-27","1668"
"LUCENE-5999","2014-10-07","2014-10-08","1"
"LUCENE-4550","2012-11-09","2013-01-22","74"
"LUCENE-341","2005-02-04","2006-05-27","477"
"LUCENE-2884","2011-01-24","2011-01-24","0"
"LUCENE-3462","2011-09-25","2011-10-01","6"
"LUCENE-616","2006-06-27","2006-08-17","51"
"LUCENE-5413","2014-01-22","2014-01-22","0"
"LUCENE-5507","2014-03-08","2014-03-09","1"
"LUCENE-5871","2014-08-05","2014-08-09","4"
"LUCENE-6589","2015-06-19","2015-07-07","18"
"LUCENE-1828","2009-08-20","2009-08-21","1"
"LUCENE-3896","2012-03-21","2012-03-21","0"
"LUCENE-4815","2013-03-07","2013-03-07","0"
"LUCENE-1438","2008-11-04","2011-01-25","812"
"LUCENE-1714","2009-06-23","2009-06-23","0"
"LUCENE-3898","2012-03-21","2012-03-21","0"
"LUCENE-1224","2008-03-12","2013-04-26","1871"
"LUCENE-1457","2008-11-17","2009-02-19","94"
"LUCENE-62","2002-09-28","2006-05-27","1337"
"LUCENE-1086","2007-12-10","2007-12-13","3"
"LUCENE-1642","2009-05-19","2009-06-11","23"
"LUCENE-2504","2010-06-19","2012-09-18","822"
"LUCENE-2941","2011-02-27","2011-03-01","2"
"LUCENE-3529","2011-10-24","2011-10-25","1"
"LUCENE-5615","2014-04-17","2014-04-18","1"
"LUCENE-1144","2008-01-20","2008-01-20","0"
"LUCENE-2135","2009-12-08","2010-06-02","176"
"LUCENE-5239","2013-09-23","2013-09-24","1"
"LUCENE-5537","2014-03-18","2014-03-18","0"
"LUCENE-2386","2010-04-08","2010-05-06","28"
"LUCENE-1797","2009-08-10","2009-08-10","0"
"LUCENE-3183","2011-06-08","2011-06-09","1"
"LUCENE-3106","2011-05-17","2011-06-09","23"
"LUCENE-2891","2011-01-26","2011-01-27","1"
"LUCENE-1068","2007-11-27","2007-12-28","31"
"LUCENE-5838","2014-07-20","2014-07-21","1"
"LUCENE-2996","2011-03-28","2011-04-01","4"
"LUCENE-813","2007-02-23","2007-02-27","4"
"LUCENE-7","2001-11-08","2006-05-27","1661"
"LUCENE-3540","2011-10-28","2011-10-28","0"
"LUCENE-1011","2007-09-29","2007-10-03","4"
"LUCENE-4650","2013-01-02","2013-01-02","0"
"LUCENE-418","2005-08-04","2006-05-27","296"
"LUCENE-6306","2015-02-27","2015-02-27","0"
"LUCENE-3083","2011-05-09","2011-05-09","0"
"LUCENE-873","2007-05-02","2007-05-28","26"
"LUCENE-3719","2012-01-24","2012-01-30","6"
"LUCENE-5480","2014-02-28","2014-02-28","0"
"LUCENE-2123","2009-12-06","2009-12-10","4"
"LUCENE-1069","2007-11-27","2007-11-27","0"
"LUCENE-1303","2008-06-10","2008-06-12","2"
"LUCENE-1542","2009-02-19","2009-05-30","100"
"LUCENE-5786","2014-06-23","2014-07-01","8"
"LUCENE-5844","2014-07-23","2014-09-16","55"
"LUCENE-1299","2008-06-05","2008-06-05","0"
"LUCENE-6091","2014-12-03","2014-12-03","0"
"LUCENE-5694","2014-05-22","2014-05-22","0"
"LUCENE-1082","2007-12-06","2007-12-07","1"
"LUCENE-2782","2010-11-27","2010-11-27","0"
"LUCENE-2808","2010-12-09","2011-01-03","25"
"LUCENE-1374","2008-09-03","2008-09-03","0"
"LUCENE-262","2004-08-15","2006-05-27","650"
"LUCENE-5919","2014-09-03","2014-09-19","16"
"LUCENE-388","2005-05-16","2006-08-17","458"
"LUCENE-4637","2012-12-19","2012-12-19","0"
"LUCENE-58","2002-09-17","2006-05-27","1348"
"LUCENE-6093","2014-12-04","2015-02-18","76"
"LUCENE-5757","2014-06-12","2014-06-13","1"
"LUCENE-846","2007-03-23","2007-03-25","2"
"LUCENE-1179","2008-02-15","2008-02-15","0"
"LUCENE-3904","2012-03-23","2012-03-23","0"
"LUCENE-881","2007-05-17","2007-05-23","6"
"LUCENE-978","2007-08-15","2007-08-18","3"
"LUCENE-1394","2008-09-19","2008-09-19","0"
"LUCENE-3920","2012-03-26","2013-04-26","396"
"LUCENE-128","2003-08-12","2006-05-27","1019"
"LUCENE-2815","2010-12-16","2010-12-17","1"
"LUCENE-1202","2008-03-05","2008-03-17","12"
"LUCENE-572","2006-05-18","2006-05-18","0"
"LUCENE-679","2006-10-08","2006-10-20","12"
"LUCENE-4582","2012-12-01","2014-02-23","449"
"LUCENE-1700","2009-06-18","2009-06-19","1"
"LUCENE-4504","2012-10-24","2013-04-15","173"
"LUCENE-133","2003-09-22","2006-05-27","978"
"LUCENE-5347","2013-11-21","2013-11-21","0"
"LUCENE-29","2002-04-06","2006-05-27","1512"
"LUCENE-4225","2012-07-16","2012-07-19","3"
"LUCENE-5586","2014-04-09","2014-04-10","1"
"LUCENE-3872","2012-03-15","2012-03-15","0"
"LUCENE-2272","2010-02-19","2010-11-27","281"
"LUCENE-386","2005-05-09","2005-09-03","117"
"LUCENE-4980","2013-05-05","2013-05-07","2"
"LUCENE-4876","2013-03-23","2013-07-27","126"
"LUCENE-1919","2009-09-18","2009-09-18","0"
"LUCENE-5722","2014-05-31","2014-06-02","2"
"LUCENE-4785","2013-02-20","2013-02-22","2"
"LUCENE-5536","2014-03-17","2014-03-18","1"
"LUCENE-2564","2010-07-26","2011-11-10","472"
"LUCENE-2390","2010-04-10","2010-05-06","26"
"LUCENE-6402","2015-04-07","2015-04-07","0"
"LUCENE-2190","2010-01-04","2010-02-21","48"
"LUCENE-4955","2013-04-24","2013-04-26","2"
"LUCENE-3418","2011-09-06","2011-09-06","0"
"LUCENE-1928","2009-09-25","2009-10-01","6"
"LUCENE-1429","2008-10-28","2009-02-19","114"
"LUCENE-4854","2013-03-19","2013-03-19","0"
"LUCENE-5223","2013-09-17","2013-09-18","1"
"LUCENE-1752","2009-07-17","2009-07-29","12"
"LUCENE-3515","2011-10-13","2011-10-14","1"
"LUCENE-3464","2011-09-25","2011-11-22","58"
"LUCENE-5677","2014-05-17","2014-05-17","0"
"LUCENE-3746","2012-02-02","2012-02-07","5"
"LUCENE-6448","2015-04-21","2015-04-21","0"
"LUCENE-6089","2014-12-02","2014-12-02","0"
"LUCENE-1837","2009-08-21","2009-08-24","3"
"LUCENE-1046","2007-11-03","2008-05-22","201"
"LUCENE-19","2002-03-11","2006-05-27","1538"
"LUCENE-2004","2009-10-22","2009-10-22","0"
"LUCENE-1836","2009-08-21","2009-08-25","4"
"LUCENE-2371","2010-04-06","2012-05-11","766"
"LUCENE-352","2005-02-24","2006-05-18","448"
"LUCENE-5858","2014-07-30","2014-09-02","34"
"LUCENE-936","2007-06-21","2007-06-26","5"
"LUCENE-5211","2013-09-13","2013-09-19","6"
"LUCENE-6159","2015-01-03","2015-01-05","2"
"LUCENE-2277","2010-02-22","2010-10-29","249"
"LUCENE-4303","2012-08-13","2012-08-13","0"
"LUCENE-6054","2014-11-07","2014-11-07","0"
"LUCENE-5530","2014-03-16","2014-03-16","0"
"LUCENE-3768","2012-02-10","2012-02-15","5"
"LUCENE-5342","2013-11-15","2013-11-15","0"
"LUCENE-6608","2015-06-25","2015-06-25","0"
"LUCENE-6241","2015-02-12","2015-02-13","1"
"LUCENE-306","2004-11-11","2005-11-01","355"
"LUCENE-298","2004-10-30","2006-05-27","574"
"LUCENE-2541","2010-07-16","2010-07-17","1"
"LUCENE-3197","2011-06-13","2011-06-18","5"
"LUCENE-3721","2012-01-24","2012-01-25","1"
"LUCENE-5170","2013-08-13","2013-08-14","1"
"LUCENE-2057","2009-11-11","2009-11-11","0"
"LUCENE-4423","2012-09-24","2012-09-25","1"
"LUCENE-140","2003-10-07","2007-01-11","1192"
"LUCENE-2970","2011-03-16","2011-03-16","0"
"LUCENE-2852","2011-01-07","2011-01-16","9"
"LUCENE-4299","2012-08-09","2012-08-13","4"
"LUCENE-1228","2008-03-13","2008-03-14","1"
"LUCENE-6125","2014-12-19","2014-12-22","3"
"LUCENE-146","2003-10-12","2006-05-27","958"
"LUCENE-1992","2009-10-18","2009-10-18","0"
"LUCENE-1414","2008-10-08","2008-10-08","0"
"LUCENE-903","2007-06-03","2007-06-04","1"
"LUCENE-4585","2012-12-03","2012-12-06","3"
"LUCENE-3476","2011-09-29","2011-10-01","2"
"LUCENE-2600","2010-08-12","2010-08-30","18"
"LUCENE-4023","2012-04-26","2012-04-27","1"
"LUCENE-2713","2010-10-17","2013-05-13","939"
"LUCENE-5977","2014-09-29","2014-09-29","0"
"LUCENE-1171","2008-02-08","2008-02-11","3"
"LUCENE-1819","2009-08-18","2009-08-18","0"
"LUCENE-346","2005-02-10","2006-06-06","481"
"LUCENE-5242","2013-09-24","2013-09-24","0"
"LUCENE-85","2003-02-11","2006-05-27","1201"
"LUCENE-4358","2012-09-04","2012-09-07","3"
"LUCENE-481","2005-12-20","2005-12-23","3"
"LUCENE-3737","2012-01-31","2012-01-31","0"
"LUCENE-478","2005-12-08","2006-08-13","248"
"LUCENE-4915","2013-04-07","2013-04-10","3"
"LUCENE-4521","2012-10-31","2012-10-31","0"
"LUCENE-167","2003-12-30","2009-08-25","2065"
"LUCENE-1067","2007-11-27","2007-11-27","0"
"LUCENE-2730","2010-10-30","2010-10-31","1"
"LUCENE-6007","2014-10-15","2014-10-22","7"
"LUCENE-1882","2009-09-01","2009-09-01","0"
"LUCENE-5790","2014-06-26","2014-07-08","12"
"LUCENE-4273","2012-07-31","2012-07-31","0"
"LUCENE-1640","2009-05-16","2009-05-24","8"
"LUCENE-1452","2008-11-13","2008-11-14","1"
"LUCENE-754","2006-12-19","2006-12-20","1"
"LUCENE-1097","2007-12-20","2007-12-22","2"
"LUCENE-5162","2013-08-09","2013-08-12","3"
"LUCENE-5104","2013-07-12","2013-07-12","0"
"LUCENE-5570","2014-04-03","2014-04-15","12"
"LUCENE-6421","2015-04-13","2015-04-15","2"
"LUCENE-1379","2008-09-08","2008-09-16","8"
"LUCENE-627","2006-07-14","2006-07-16","2"
"LUCENE-3765","2012-02-09","2012-02-09","0"
"LUCENE-5106","2013-07-12","2013-07-12","0"
"LUCENE-3394","2011-08-22","2011-08-22","0"
"LUCENE-2809","2010-12-10","2011-01-23","44"
"LUCENE-3678","2012-01-05","2012-01-05","0"
"LUCENE-1941","2009-10-02","2010-02-14","135"
"LUCENE-2208","2010-01-13","2012-01-24","741"
"LUCENE-3125","2011-05-19","2011-05-19","0"
"LUCENE-1734","2009-07-04","2009-07-06","2"
"LUCENE-6538","2015-06-09","2015-06-12","3"
"LUCENE-3590","2011-11-24","2012-05-29","187"
"LUCENE-1182","2008-02-21","2008-02-21","0"
"LUCENE-4925","2013-04-10","2013-04-10","0"
"LUCENE-462","2005-11-10","2005-11-12","2"
"LUCENE-1154","2008-01-25","2009-11-16","661"
"LUCENE-540","2006-04-06","2006-04-06","0"
"LUCENE-3244","2011-06-26","2011-06-27","1"
"LUCENE-6197","2015-01-23","2015-01-24","1"
"LUCENE-4938","2013-04-17","2013-04-19","2"
"LUCENE-2976","2011-03-19","2011-03-19","0"
"LUCENE-4255","2012-07-25","2012-07-26","1"
"LUCENE-877","2007-05-09","2007-05-09","0"
"LUCENE-6123","2014-12-18","2014-12-22","4"
"LUCENE-4770","2013-02-11","2013-02-15","4"
"LUCENE-5450","2014-02-18","2014-03-17","27"
"LUCENE-2199","2010-01-08","2010-01-10","2"
"LUCENE-5374","2013-12-19","2013-12-20","1"
"LUCENE-5505","2014-03-08","2014-03-08","0"
"LUCENE-3880","2012-03-18","2012-03-19","1"
"LUCENE-2422","2010-04-29","2010-05-04","5"
"LUCENE-3382","2011-08-18","2011-08-18","0"
"LUCENE-1324","2008-07-01","2008-07-04","3"
"LUCENE-5980","2014-09-30","2014-12-01","62"
"LUCENE-109","2003-05-08","2006-05-27","1115"
"LUCENE-3698","2012-01-15","2012-01-17","2"
"LUCENE-3446","2011-09-22","2011-09-22","0"
"LUCENE-419","2005-08-08","2006-05-27","292"
"LUCENE-5466","2014-02-23","2014-03-17","22"
"LUCENE-1953","2009-10-07","2009-10-08","1"
"LUCENE-722","2006-11-21","2006-11-22","1"
"LUCENE-6026","2014-10-27","2014-10-27","0"
"LUCENE-4511","2012-10-29","2012-10-31","2"
"LUCENE-5898","2014-08-22","2014-08-22","0"
"LUCENE-3077","2011-05-06","2011-05-09","3"
"LUCENE-6411","2015-04-08","2015-04-12","4"
"LUCENE-276","2004-09-15","2006-05-27","619"
"LUCENE-4289","2012-08-06","2012-08-06","0"
"LUCENE-18","2002-03-11","2006-05-27","1538"
"LUCENE-4810","2013-03-02","2013-04-22","51"
"LUCENE-4304","2012-08-13","2012-08-14","1"
"LUCENE-3068","2011-05-04","2011-05-18","14"
"LUCENE-4361","2012-09-05","2012-09-05","0"
"LUCENE-829","2007-03-12","2007-03-16","4"
"LUCENE-5727","2014-06-02","2014-06-03","1"
"LUCENE-2703","2010-10-14","2010-10-17","3"
"LUCENE-5420","2014-01-29","2014-01-29","0"
"LUCENE-747","2006-12-14","2006-12-14","0"
"LUCENE-4952","2013-04-23","2013-04-24","1"
"LUCENE-173","2004-01-25","2006-05-27","853"
"LUCENE-439","2005-09-27","2005-10-27","30"
"LUCENE-199","2004-03-21","2006-05-27","797"
"LUCENE-441","2005-09-28","2005-11-10","43"
"LUCENE-4840","2013-03-16","2013-03-16","0"
"LUCENE-2104","2009-12-02","2010-06-01","181"
"LUCENE-862","2007-04-12","2007-04-17","5"
"LUCENE-3870","2012-03-14","2012-03-16","2"
"LUCENE-1012","2007-10-01","2007-10-17","16"
"LUCENE-6070","2014-11-22","2014-11-24","2"
"LUCENE-1045","2007-11-03","2008-02-02","91"
"LUCENE-3101","2011-05-15","2011-05-16","1"
"LUCENE-1002","2007-09-18","2008-01-17","121"
"LUCENE-3711","2012-01-19","2012-01-20","1"
"LUCENE-4481","2012-10-12","2012-10-21","9"
"LUCENE-3658","2011-12-19","2011-12-20","1"
"LUCENE-6238","2015-02-11","2015-02-25","14"
"LUCENE-3255","2011-06-28","2011-06-28","0"
"LUCENE-1022","2007-10-05","2007-10-22","17"
"LUCENE-6468","2015-05-06","2015-05-11","5"
"LUCENE-4763","2013-02-08","2013-02-08","0"
"LUCENE-3205","2011-06-15","2011-11-12","150"
"LUCENE-4114","2012-06-05","2012-06-06","1"
"LUCENE-4972","2013-05-01","2013-05-03","2"
"LUCENE-1057","2007-11-18","2007-11-19","1"
"LUCENE-1730","2009-07-02","2009-07-06","4"
"LUCENE-2796","2010-12-03","2011-04-22","140"
"LUCENE-6510","2015-05-28","2015-05-28","0"
"LUCENE-5033","2013-06-05","2013-06-08","3"
"LUCENE-5037","2013-06-06","2013-06-06","0"
"LUCENE-933","2007-06-16","2007-06-26","10"
"LUCENE-4088","2012-05-29","2012-05-29","0"
"LUCENE-4050","2012-05-12","2012-08-03","83"
"LUCENE-6403","2015-04-07","2015-04-07","0"
"LUCENE-3028","2011-04-14","2011-05-03","19"
"LUCENE-2356","2010-03-29","2010-06-02","65"
"LUCENE-727","2006-11-26","2006-11-28","2"
"LUCENE-5852","2014-07-28","2014-07-29","1"
"LUCENE-3044","2011-04-24","2011-04-24","0"
"LUCENE-2473","2010-05-20","2010-05-20","0"
"LUCENE-1903","2009-09-08","2009-09-09","1"
"LUCENE-1199","2008-03-02","2008-03-02","0"
"LUCENE-1474","2008-12-02","2009-02-19","79"
"LUCENE-5500","2014-03-07","2014-03-07","0"
"LUCENE-104","2003-04-21","2005-09-03","866"
"LUCENE-1725","2009-06-30","2009-07-14","14"
"LUCENE-6143","2013-03-13","2014-12-30","657"
"LUCENE-5497","2014-03-07","2014-03-08","1"
"LUCENE-2839","2010-12-28","2011-01-09","12"
"LUCENE-1809","2009-08-14","2009-08-15","1"
"LUCENE-1027","2007-10-11","2007-10-11","0"
"LUCENE-1892","2009-09-07","2009-09-07","0"
"LUCENE-3941","2012-04-02","2012-04-02","0"
"LUCENE-4739","2013-01-30","2013-01-31","1"
"LUCENE-5129","2013-07-24","2013-07-24","0"
"LUCENE-6427","2015-04-15","2015-04-28","13"
"LUCENE-3623","2011-12-07","2011-12-07","0"
"LUCENE-493","2006-02-07","2007-01-03","330"
"LUCENE-5796","2014-06-30","2014-07-07","7"
"LUCENE-5583","2014-04-09","2014-04-10","1"
"LUCENE-3093","2011-05-13","2011-05-14","1"
"LUCENE-785","2007-01-26","2007-01-27","1"
"LUCENE-3958","2012-04-05","2012-04-07","2"
"LUCENE-5578","2014-04-04","2014-04-09","5"
"LUCENE-3","2001-10-11","2006-05-27","1689"
"LUCENE-895","2007-05-29","2007-05-30","1"
"LUCENE-1718","2009-06-25","2009-07-10","15"
"LUCENE-398","2005-06-22","2006-06-21","364"
"LUCENE-2937","2011-02-23","2011-02-23","0"
"LUCENE-1428","2008-10-24","2008-10-25","1"
"LUCENE-3940","2012-03-31","2012-04-08","8"
"LUCENE-5391","2014-01-09","2014-01-10","1"
"LUCENE-5897","2014-08-20","2014-09-17","28"
"LUCENE-3189","2011-06-10","2011-09-08","90"
"LUCENE-6233","2015-02-10","2015-02-10","0"
"LUCENE-1071","2007-11-29","2007-11-29","0"
"LUCENE-2103","2009-12-02","2009-12-07","5"
"LUCENE-3402","2011-08-26","2012-09-18","389"
"LUCENE-1899","2009-09-08","2009-09-09","1"
"LUCENE-1771","2009-07-30","2009-08-12","13"
"LUCENE-5777","2014-06-19","2014-06-19","0"
"LUCENE-377","2005-04-21","2006-05-27","401"
"LUCENE-1453","2008-11-15","2009-06-10","207"
"LUCENE-2617","2010-08-24","2010-08-27","3"
"LUCENE-5131","2013-07-24","2013-07-25","1"
"LUCENE-5806","2014-07-04","2014-07-09","5"
"LUCENE-52","2002-09-04","2006-05-27","1361"
"LUCENE-4190","2012-07-04","2012-07-29","25"
"LUCENE-5616","2014-04-18","2014-04-18","0"
"LUCENE-1576","2009-03-27","2009-03-27","0"
"LUCENE-5068","2013-06-19","2013-07-02","13"
"LUCENE-3259","2011-06-29","2012-09-18","447"
"LUCENE-1552","2009-03-04","2009-03-09","5"
"LUCENE-5140","2013-07-26","2013-07-31","5"
"LUCENE-1042","2007-11-01","2007-12-10","39"
"LUCENE-4302","2012-08-13","2012-08-13","0"
"LUCENE-3644","2011-12-13","2011-12-13","0"
"LUCENE-3037","2011-04-18","2011-04-19","1"
"LUCENE-2704","2010-10-15","2011-03-10","146"
"LUCENE-3536","2011-10-25","2011-10-25","0"
"LUCENE-5164","2013-08-10","2013-08-11","1"
"LUCENE-4870","2013-03-22","2013-03-22","0"
"LUCENE-894","2007-05-29","2007-06-04","6"
"LUCENE-3812","2012-02-21","2012-09-18","210"
"LUCENE-5243","2013-09-25","2013-12-04","70"
"LUCENE-4543","2012-11-06","2012-11-07","1"
"LUCENE-3649","2011-12-15","2012-01-01","17"
"LUCENE-3223","2011-06-21","2011-06-21","0"
"LUCENE-1647","2009-05-20","2009-05-23","3"
"LUCENE-3796","2012-02-17","2012-02-18","1"
"LUCENE-4984","2013-05-07","2014-03-21","318"
"LUCENE-913","2007-06-06","2007-06-07","1"
"LUCENE-1455","2008-11-17","2009-06-11","206"
"LUCENE-5473","2014-02-26","2014-03-17","19"
"LUCENE-6568","2015-06-15","2015-07-03","18"
"LUCENE-2459","2010-05-13","2010-05-13","0"
"LUCENE-3388","2011-08-21","2011-08-21","0"
"LUCENE-4808","2013-03-01","2013-03-22","21"
"LUCENE-5151","2013-07-30","2013-07-30","0"
"LUCENE-1075","2007-12-03","2007-12-04","1"
"LUCENE-5708","2014-05-27","2014-05-30","3"
"LUCENE-6279","2015-02-21","2015-02-24","3"
"LUCENE-4607","2012-12-10","2013-03-14","94"
"LUCENE-645","2006-08-03","2008-01-10","525"
"LUCENE-6240","2015-02-11","2015-02-11","0"
"LUCENE-1423","2008-10-18","2008-10-18","0"
"LUCENE-23","2002-03-25","2006-05-27","1524"
"LUCENE-3578","2011-11-15","2011-11-15","0"
"LUCENE-3572","2011-11-14","2011-11-15","1"
"LUCENE-190","2004-03-04","2006-05-27","814"
"LUCENE-5704","2014-05-24","2014-05-24","0"
"LUCENE-2533","2010-07-12","2010-10-29","109"
"LUCENE-6378","2015-03-30","2015-04-01","2"
"LUCENE-1230","2008-03-14","2008-03-14","0"
"LUCENE-702","2006-10-28","2006-12-18","51"
"LUCENE-2925","2011-02-17","2012-09-12","573"
"LUCENE-4401","2012-09-17","2012-09-17","0"
"LUCENE-3860","2012-03-11","2012-03-11","0"
"LUCENE-5692","2014-05-21","2014-07-07","47"
"LUCENE-1590","2009-04-07","2009-04-09","2"
"LUCENE-823","2007-03-04","2007-03-06","2"
"LUCENE-3327","2011-07-18","2011-07-20","2"
"LUCENE-5017","2013-05-25","2013-05-28","3"
"LUCENE-6044","2014-11-02","2015-02-07","97"
"LUCENE-1117","2008-01-03","2008-01-05","2"
"LUCENE-311","2004-11-15","2006-05-27","558"
"LUCENE-5097","2013-07-08","2013-07-08","0"
"LUCENE-2576","2010-07-29","2011-01-23","178"
"LUCENE-3630","2011-12-09","2011-12-10","1"
"LUCENE-3589","2011-11-24","2011-11-24","0"
