"sha","file","commit_ownership","line_ownership_added","line_ownership_deleted","total_contributors","line_authorship","total_authors","file_size","comment_to_code_ratio","major_contributors","minor_contributors","lines_added_major_contributors","lines_added_minor_contributors","lines_deleted_major_contributors","lines_deleted_minor_contributors","previous_implications","implicated"
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/DataNode.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/DataTree.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/FinalRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/LogFormatter.java",1,1,1,1,0,3,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/NIOServerCnxn.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/PrepRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/PurgeTxnLog.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/AckRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/AuthFastLeaderElection.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/CommitProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/Election.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/FastLeaderElection.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/FollowerHandler.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/Follower.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/FollowerRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/FollowerSessionTracker.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/FollowerZooKeeperServer.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/LeaderElection.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/Leader.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/LeaderZooKeeperServer.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/ProposalRequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/QuorumCnxManager.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/QuorumPeerConfig.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/QuorumPeer.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/QuorumStats.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/SendAckRequestProcessor.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/quorum/Vote.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/Request.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/RequestProcessor.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/ServerCnxn.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/ServerConfig.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/ServerStats.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/SessionTrackerImpl.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/SessionTracker.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/SyncRequestProcessor.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/TraceFormatter.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/util/Profiler.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/WatchManager.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/ZooKeeperServer.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/server/ZooTrace.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/Version.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/version/util/VerGen.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/Watcher.java",1,1,1,1,0,2,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/ZooDefs.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","java/main/com/yahoo/zookeeper/ZooKeeper.java",1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/CommonNames.java",1,1,0,1,1,1,27,2.375,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/MBeanRegistry.java",1,1,0,1,1,1,173,0.466101694915254,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/ConnectionBean.java",1,1,0,1,1,1,109,0.197802197802198,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/ConnectionMXBean.java",1,1,0,1,1,1,66,3.125,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/DataTreeBean.java",1,1,0,1,1,1,89,0.745098039215686,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/DataTreeMXBean.java",1,1,0,1,1,1,44,3.4,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/FollowerBean.java",1,1,0,1,1,1,26,2.25,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/FollowerMXBean.java",1,1,0,1,1,1,24,3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LeaderBean.java",1,1,0,1,1,1,27,2,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LeaderElectionBean.java",1,1,0,1,1,1,41,0.782608695652174,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LeaderElectionMXBean.java",1,1,0,1,1,1,32,3.57142857142857,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LeaderMXBean.java",1,1,0,1,1,1,24,3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LocalPeerBean.java",1,1,0,1,1,1,46,0.642857142857143,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LocalPeerMXBean.java",1,1,0,1,1,1,32,3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/QuorumBean.java",1,1,0,1,1,1,42,0.555555555555556,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/QuorumMXBean.java",1,1,0,1,1,1,31,3.42857142857143,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/RemotePeerBean.java",1,1,0,1,1,1,43,0.791666666666667,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/RemotePeerMXBean.java",1,1,0,1,1,1,31,3.42857142857143,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/ServerBean.java",1,1,0,1,1,1,36,1,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/ServerMXBean.java",1,1,0,1,1,1,31,3.42857142857143,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/ZooKeeperServerBean.java",1,1,0,1,1,1,95,0.233766233766234,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/server/ZooKeeperServerMXBean.java",1,1,0,1,1,1,72,3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/jmx/ZKMBeanInfo.java",1,1,0,1,1,1,34,3.85714285714286,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/ManagedZooKeeperServer.java",1,1,0,1,1,1,138,0.452631578947368,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/ObservableDataTree.java",1,1,0,1,1,1,111,0.275862068965517,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/ObservableNIOServerCnxn.java",1,1,0,1,1,1,83,0.406779661016949,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/ObservableZooKeeperServer.java",1,1,0,1,1,1,50,0.785714285714286,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/quorum/ManagedQuorumPeer.java",1,1,0,1,1,1,243,0.265625,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableFollower.java",1,1,0,1,1,1,76,0.433962264150943,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableFollowerZooKeeperServer.java",1,1,0,1,1,1,53,0.766666666666667,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableLeader.java",1,1,0,1,1,1,80,0.428571428571429,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableLeaderZooKeeperServer.java",1,1,0,1,1,1,53,0.766666666666667,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableQuorumPeer.java",1,1,0,1,1,1,107,0.371794871794872,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/ConnectionObserver.java",1,1,0,1,1,1,36,3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/DataTreeObserver.java",1,1,0,1,1,1,51,3.25,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/EventInfo.java",1,1,0,1,1,1,28,3.66666666666667,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/ObservableComponent.java",1,1,0,1,1,1,32,4.33333333333333,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/ObserverManager.java",1,1,0,1,1,1,93,0.631578947368421,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/QuorumPeerObserver.java",1,1,0,1,1,1,67,3.1875,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/ServerObserver.java",1,1,0,1,1,1,36,3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/util/ZooKeeperObserverManager.java",1,1,0,1,1,1,59,0.594594594594595,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/jmx/com/yahoo/zookeeper/server/ZooKeeperObserverNotifier.java",1,1,0,1,1,1,74,0.804878048780488,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/BinaryInputArchive.java",1,1,0,1,1,1,132,0.2,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/BinaryOutputArchive.java",1,1,0,1,0.979865771812081,2,149,0.231404958677686,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/CGenerator.java",1,1,0,1,0.916666666666667,2,84,0.75,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/CppGenerator.java",1,1,0,1,1,1,79,0.755555555555556,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/ParseException.java",1,1,0,1,1,1,210,0.693548387096774,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/RccConstants.java",1,1,0,1,1,1,88,0.313432835820896,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/Rcc.java",1,1,0,1,1,1,519,0.0359281437125748,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/RccTokenManager.java",1,1,0,1,1,1,833,0.0220858895705521,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/SimpleCharStream.java",1,1,0,1,1,1,457,0.0778301886792453,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/Token.java",1,1,0,1,1,1,99,2.3,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/generated/TokenMgrError.java",1,1,0,1,1,1,151,0.755813953488372,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JavaGenerator.java",1,1,0,1,1,1,59,1.18518518518519,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JBoolean.java",1,1,0,1,0.976744186046512,2,43,1.04761904761905,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JBuffer.java",1,1,0,1,1,1,107,0.258823529411765,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JByte.java",1,1,0,1,1,1,35,1.69230769230769,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JCompType.java",1,1,0,1,1,1,55,0.774193548387097,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JDouble.java",1,1,0,1,1,1,41,1.15789473684211,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JField.java",1,1,0,1,1,1,99,0.32,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JFile.java",1,1,0,1,1,1,73,0.871794871794872,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JFloat.java",1,1,0,1,1,1,40,1.22222222222222,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JInt.java",1,1,0,1,1,1,35,1.69230769230769,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JLong.java",1,1,0,1,1,1,39,1.29411764705882,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JMap.java",1,1,0,1,1,1,101,0.278481012658228,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JRecord.java",1,1,0,1,0.982283464566929,3,508,0.0605427974947808,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JString.java",1,1,0,1,1,1,47,0.88,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JType.java",1,1,0,1,1,1,142,0.213675213675214,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/compiler/JVector.java",1,1,0,1,0.971698113207547,2,106,0.261904761904762,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/CsvInputArchive.java",1,1,0,1,1,1,210,0.117021276595745,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/CsvOutputArchive.java",1,1,0,1,0.97972972972973,2,148,0.174603174603175,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/Index.java",1,1,0,1,1,1,39,4.57142857142857,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/InputArchive.java",1,1,0,1,1,1,45,0.956521739130435,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/OutputArchive.java",1,1,0,1,0.9375,2,48,0.846153846153846,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/Record.java",1,1,0,1,1,1,33,2,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/RecordReader.java",1,1,0,1,1,1,98,0.484848484848485,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/RecordWriter.java",1,1,0,1,1,1,117,0.36046511627907,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/Utils.java",1,1,0,1,1,1,276,0.359605911330049,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/XmlInputArchive.java",1,1,0,1,1,1,251,0.0960698689956332,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/jute/XmlOutputArchive.java",1,1,0,1,0.988095238095238,2,252,0.0956521739130435,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/AsyncCallback.java",1,1,0,1,0.94,2,50,0.428571428571429,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/ClientCnxn.java",1,1,0,1,1,1,858,0.0902160101651842,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/KeeperException.java",1,1,0,1,1,1,334,0.147766323024055,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/ServerAdminClient.java",1,1,0,1,1,1,262,0.0607287449392713,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/auth/AuthenticationProvider.java",1,1,0,1,1,1,79,3.9375,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/auth/DigestAuthenticationProvider.java",1,1,0,1,1,1,125,0.136363636363636,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/auth/HostAuthenticationProvider.java",1,1,0,1,1,1,65,0.326530612244898,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/auth/IPAuthenticationProvider.java",1,1,0,1,1,1,113,0.189473684210526,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/auth/ProviderRegistry.java",1,1,0,1,1,1,68,0.283018867924528,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/ByteBufferInputStream.java",1,1,0,1,1,1,70,0.272727272727273,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/DataNode.java",1,1,0,1,0.957446808510638,2,94,0.305555555555556,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/DataTree.java",1,1,0,1,0.948214285714286,3,560,0.214750542299349,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/FinalRequestProcessor.java",1,1,0,1,0.987704918032787,2,244,0.150943396226415,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/LogFormatter.java",1,1,0,1,1,1,70,0.4,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/NIOServerCnxn.java",1,1,0,1,1,1,848,0.214899713467049,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/PrepRequestProcessor.java",1,1,0,1,0.990990990990991,2,444,0.0962962962962963,1,0,1,0,0,1,0,0
"6fff8da0004536f0ab110b4cd920c5aeb576aed2","src/java/main/com/yahoo/zookeeper/server/PurgeTxnLog.java",1,1,0,1,1,1,83,0.406779661016949,1,0,1,0,0,1,0,0
